id,title_original,english_title,hungarian_title,video_url,source_equipment_types,inferred_equipment_types,canonical_equipment_types,primary_pattern,secondary_pattern,body_region,impact_level,complexity_level,intensity_estimate,position_type,unilateral_flag,beginner_friendly,session_role_fit,contraindications,home_safe,requires_large_space,requires_partner,requires_gym_setup,advanced_risk,qa_flags,validation_errors,taxonomy_status
471,"Single arm dumbbell front rack cursty lunge - Kereszt kitörés, egy kézzel elöltartásban kézisúlyzóval",Single arm dumbbell front rack cursty lunge,"Kereszt kitörés, egy kézzel elöltartásban kézisúlyzóval",https://vimeo.com/649868564,dumbbell,dumbbell,dumbbell,lunge,,lower_body,low,moderate,medium,standing,yes,conditional,accessory|main,knee_caution,yes,no,no,no,no,equipment_inferred:dumbbell,,validated
472,Single arm dumbbell front rack cossack squat - Kozák guggolás egy kézzel elöl tartásban kézisúlyzóval,Single arm dumbbell front rack cossack squat,Kozák guggolás egy kézzel elöl tartásban kézisúlyzóval,https://vimeo.com/649868527,dumbbell,dumbbell,dumbbell,squat,,lower_body,low,moderate,medium,standing,yes,conditional,accessory|main,knee_caution,yes,no,no,no,no,equipment_inferred:dumbbell,,validated
473,Single arm dumbbell front rack bulgarian split squat - Bolgár guggolás egy kézzel elöltartásban kézisúlyzóval,Single arm dumbbell front rack bulgarian split squat,Bolgár guggolás egy kézzel elöltartásban kézisúlyzóval,https://vimeo.com/649868484,dumbbell,dumbbell,dumbbell,squat,lunge,lower_body,low,moderate,medium,standing,yes,conditional,accessory|main,knee_caution,yes,no,no,no,no,equipment_inferred:dumbbell,,validated
474,"Single arm dumbbell front rack box step up - Dobozra lépés, egy kézzel elöltartásban kézisúlyzóval",Single arm dumbbell front rack box step up,"Dobozra lépés, egy kézzel elöltartásban kézisúlyzóval",https://vimeo.com/649868437,dumbbell|bench_or_box,bench_or_box|dumbbell,bench_or_box|dumbbell,lunge,,lower_body,low,moderate,low,standing,yes,conditional,accessory|main,knee_caution,yes,no,no,no,no,equipment_inferred:bench_or_box|dumbbell|canonical_equipment_differs_from_source,,validated
475,"Single arm dumbbell front rack box step down - Dobozról lelépés, egy kézzel elöltartásban kézisúlyzóval",Single arm dumbbell front rack box step down,"Dobozról lelépés, egy kézzel elöltartásban kézisúlyzóval",https://vimeo.com/649868407,dumbbell|bench_or_box,bench_or_box|dumbbell,bench_or_box|dumbbell,mixed_other,,full_body,low,moderate,low,standing,yes,conditional,accessory,,yes,no,no,no,no,equipment_inferred:bench_or_box|dumbbell|canonical_equipment_differs_from_source,,validated
476,Single arm dumbbell front rack alternating reverse lunge - Váltott kitörés hátra egy kézzel elöl tartásban kézisúlyzóv,Single arm dumbbell front rack alternating reverse lunge,Váltott kitörés hátra egy kézzel elöl tartásban kézisúlyzóv,https://vimeo.com/649868381,dumbbell,dumbbell,dumbbell,lunge,,lower_body,low,moderate,medium,standing,yes,conditional,accessory|main,knee_caution,yes,no,no,no,no,equipment_inferred:dumbbell,,validated
477,"Single arm dumbbell front rack alternating cursty lunge - Váltott kereszt kitörés, egy kézzel elöltartásban kézisúlyzóv",Single arm dumbbell front rack alternating cursty lunge,"Váltott kereszt kitörés, egy kézzel elöltartásban kézisúlyzóv",https://vimeo.com/649868343,dumbbell,dumbbell,dumbbell,lunge,,lower_body,low,moderate,medium,standing,yes,conditional,accessory|main,knee_caution,yes,no,no,no,no,equipment_inferred:dumbbell,,validated
478,"Single arm dumbbell front rack alternating Cossack squat - Váltott Kozák guggolás, egy kézzel elöltartásban kézisúlyzóv",Single arm dumbbell front rack alternating Cossack squat,"Váltott Kozák guggolás, egy kézzel elöltartásban kézisúlyzóv",https://vimeo.com/649868309,dumbbell,dumbbell,dumbbell,squat,,lower_body,low,moderate,medium,standing,yes,conditional,accessory|main,knee_caution,yes,no,no,no,no,equipment_inferred:dumbbell,,validated
479,Single arm dumbbell front feet elevated split squat - Haránt guggolás elöl megemelt lábbal egy kézzel kézisúlyzóval,Single arm dumbbell front feet elevated split squat,Haránt guggolás elöl megemelt lábbal egy kézzel kézisúlyzóval,https://vimeo.com/649868279,dumbbell,dumbbell,dumbbell,squat,lunge,lower_body,low,moderate,medium,standing,yes,conditional,accessory|main,knee_caution,yes,no,no,no,no,equipment_inferred:dumbbell,,validated
480,Single arm dumbbell deadlift - Egykezes felhúzás kézisúlyzóval,Single arm dumbbell deadlift,Egykezes felhúzás kézisúlyzóval,https://vimeo.com/649868235,dumbbell,dumbbell,dumbbell,hinge,,lower_body,low,moderate,medium,standing,yes,conditional,accessory|main,lower_back_caution,yes,no,no,no,no,equipment_inferred:dumbbell,,validated
481,Single arm dumbbell cursty lunge - Kereszt kitörés egy kézzel kézisúlyzóval,Single arm dumbbell cursty lunge,Kereszt kitörés egy kézzel kézisúlyzóval,https://vimeo.com/649868201,dumbbell,dumbbell,dumbbell,lunge,,lower_body,low,moderate,medium,standing,yes,conditional,accessory|main,knee_caution,yes,no,no,no,no,equipment_inferred:dumbbell,,validated
482,Single arm dumbbell clean high pull - Magasra húzás egy kézzel kézisúlyzóval,Single arm dumbbell clean high pull,Magasra húzás egy kézzel kézisúlyzóval,https://vimeo.com/649868167,dumbbell,dumbbell,dumbbell,mixed_other,,full_body,low,moderate,low,standing,yes,conditional,accessory,,yes,no,no,no,yes,equipment_inferred:dumbbell,,validated
483,Single arm dumbbell clean - Felvétel egy kézzel kézisúlyzóval,Single arm dumbbell clean,Felvétel egy kézzel kézisúlyzóval,https://vimeo.com/649868144,dumbbell,dumbbell,dumbbell,mixed_other,,full_body,low,moderate,low,standing,yes,conditional,accessory,,yes,no,no,no,yes,equipment_inferred:dumbbell,,validated
484,Single arm dumbbell clean - Egykezes felvétel kézisúlyzóval,Single arm dumbbell clean,Egykezes felvétel kézisúlyzóval,https://vimeo.com/649868113,dumbbell,dumbbell,dumbbell,mixed_other,,full_body,low,moderate,low,standing,yes,conditional,accessory,,yes,no,no,no,yes,equipment_inferred:dumbbell,,validated
485,Single arm dumbbell bulgarian split squat - Bolgár guggolás egy kézzel kézisúlyzóval,Single arm dumbbell bulgarian split squat,Bolgár guggolás egy kézzel kézisúlyzóval,https://vimeo.com/649868073,dumbbell,dumbbell,dumbbell,squat,lunge,lower_body,low,moderate,medium,standing,yes,conditional,accessory|main,knee_caution,yes,no,no,no,no,equipment_inferred:dumbbell,,validated
486,"Single arm dumbbell box step up - Dobozra lépés, egy kézzel kézisúlyzóval",Single arm dumbbell box step up,"Dobozra lépés, egy kézzel kézisúlyzóval",https://vimeo.com/649868048,dumbbell|bench_or_box,bench_or_box|dumbbell,bench_or_box|dumbbell,lunge,,lower_body,low,moderate,low,standing,yes,conditional,accessory|main,knee_caution,yes,no,no,no,no,equipment_inferred:bench_or_box|dumbbell|canonical_equipment_differs_from_source,,validated
487,"Single arm dumbbell box step down - Dobozról lelépés, egy kézzel kézisúlyzóval",Single arm dumbbell box step down,"Dobozról lelépés, egy kézzel kézisúlyzóval",https://vimeo.com/649868020,dumbbell|bench_or_box,bench_or_box|dumbbell,bench_or_box|dumbbell,mixed_other,,full_body,low,moderate,low,standing,yes,conditional,accessory,,yes,no,no,no,no,equipment_inferred:bench_or_box|dumbbell|canonical_equipment_differs_from_source,,validated
488,Single arm dumbbell bent over triceps kickback - Döntött törzsű egykezes lórúgás kézisúlyzóval,Single arm dumbbell bent over triceps kickback,Döntött törzsű egykezes lórúgás kézisúlyzóval,https://vimeo.com/649867991,dumbbell,dumbbell,dumbbell,mixed_other,,full_body,low,moderate,low,standing,yes,conditional,accessory,,yes,no,no,no,no,equipment_inferred:dumbbell,,validated
489,Single arm dumbbell bent over row - Egy karos döntött törzsű evezés kézisúlyzóval,Single arm dumbbell bent over row,Egy karos döntött törzsű evezés kézisúlyzóval,https://vimeo.com/649867945,dumbbell,dumbbell,dumbbell,pull,,upper_body,low,moderate,medium,standing,yes,conditional,accessory|main,,yes,no,no,no,no,equipment_inferred:dumbbell,,validated
490,Single arm dumbbell bent over lateral raise - Oldal emelés egy kézzel döntött törzzsel kézi súlyzóval,Single arm dumbbell bent over lateral raise,Oldal emelés egy kézzel döntött törzzsel kézi súlyzóval,https://vimeo.com/649867914,dumbbell,dumbbell,dumbbell,mixed_other,,full_body,low,moderate,low,standing,yes,conditional,accessory,,yes,no,no,no,no,equipment_inferred:dumbbell,,validated
491,"Single arm dumbbell alternating forward lunge- Kitörés előre váltott lábbal, egy kézzel mélytartásban kézisúlyzóval","Single arm dumbbell alternating forward lunge- Kitörés előre váltott lábbal, egy kézzel mélytartásban kézisúlyzóval",,https://vimeo.com/649867871,dumbbell,dumbbell,dumbbell,lunge,,lower_body,low,moderate,medium,standing,yes,conditional,accessory|main,knee_caution,yes,no,no,no,no,equipment_inferred:dumbbell,,validated
492,"Single arm dumbbell alternating cursty lunge - Váltott kereszt kitörés, egy kézzel kézisúlyzóval",Single arm dumbbell alternating cursty lunge,"Váltott kereszt kitörés, egy kézzel kézisúlyzóval",https://vimeo.com/649867824,dumbbell,dumbbell,dumbbell,lunge,,lower_body,low,moderate,medium,standing,yes,conditional,accessory|main,knee_caution,yes,no,no,no,no,equipment_inferred:dumbbell,,validated
493,"Single arm dumbbell alternating box step up - Dobozra lépés váltott lábbal, egy kézzel kézisúlyzóval",Single arm dumbbell alternating box step up,"Dobozra lépés váltott lábbal, egy kézzel kézisúlyzóval",https://vimeo.com/649867789,dumbbell|bench_or_box,bench_or_box|dumbbell,bench_or_box|dumbbell,lunge,,lower_body,low,moderate,low,standing,yes,conditional,accessory|main,knee_caution,yes,no,no,no,no,equipment_inferred:bench_or_box|dumbbell|canonical_equipment_differs_from_source,,validated
494,Single arm dumbbel push jerk - Egykezes láblökéses nyomás beülve kézisúlyzóval,Single arm dumbbel push jerk,Egykezes láblökéses nyomás beülve kézisúlyzóval,https://vimeo.com/649867768,bodyweight,,bodyweight,mixed_other,,full_body,low,moderate,low,standing,yes,conditional,accessory,,yes,no,no,no,no,,,validated
495,"Single arm chaos carry - Kettlebell farmer cipelés egy kézzel, gumiszalaggal",Single arm chaos carry,"Kettlebell farmer cipelés egy kézzel, gumiszalaggal",https://vimeo.com/649867727,bodyweight,band|kettlebell,band|bodyweight|kettlebell,mixed_other,,full_body,low,moderate,low,standing,yes,conditional,accessory,,yes,no,no,no,no,equipment_inferred:band|kettlebell|canonical_equipment_differs_from_source,,validated
496,Single arm banded sumo row - Egykezes szumó evezés gumikötéllel,Single arm banded sumo row,Egykezes szumó evezés gumikötéllel,https://vimeo.com/649867699,bodyweight,band,band|bodyweight,pull,,upper_body,low,moderate,medium,standing,yes,conditional,accessory|main,,yes,no,no,no,no,equipment_inferred:band|canonical_equipment_differs_from_source,,validated
497,Single arm banded military press - Egykezes fej fölé nyomás gumiszalaggal,Single arm banded military press,Egykezes fej fölé nyomás gumiszalaggal,https://vimeo.com/649867669,bodyweight,band,band|bodyweight,push,,upper_body,low,moderate,medium,standing,yes,conditional,accessory|main,wrist_shoulder_caution,yes,no,no,no,no,equipment_inferred:band|canonical_equipment_differs_from_source,,validated
498,"Single arm banded lateral raise - Oldalemelés, egy kézzel gumiszalaggal",Single arm banded lateral raise,"Oldalemelés, egy kézzel gumiszalaggal",https://vimeo.com/649867626,dumbbell,band,band|dumbbell,mixed_other,,full_body,low,moderate,low,standing,yes,conditional,accessory,,yes,no,no,no,no,equipment_inferred:band|canonical_equipment_differs_from_source,,validated
499,Single arm banded high row - Egykezes magas evezés gumikötéllel,Single arm banded high row,Egykezes magas evezés gumikötéllel,https://vimeo.com/649867593,bodyweight,band,band|bodyweight,pull,,upper_body,low,moderate,medium,standing,yes,conditional,accessory|main,,yes,no,no,no,no,equipment_inferred:band|canonical_equipment_differs_from_source,,validated
500,Single arm banded front raise - Előre emelés egy kézzel gumiszalaggal,Single arm banded front raise,Előre emelés egy kézzel gumiszalaggal,https://vimeo.com/649867570,dumbbell,band,band|dumbbell,mixed_other,,full_body,low,moderate,low,standing,yes,conditional,accessory,,yes,no,no,no,no,equipment_inferred:band|canonical_equipment_differs_from_source,,validated
501,Single arm banded bent over row - Döntött törzsű evezés egy kézzel gumikötéllel,Single arm banded bent over row,Döntött törzsű evezés egy kézzel gumikötéllel,https://vimeo.com/649867526,bodyweight,band,band|bodyweight,pull,,upper_body,low,moderate,medium,standing,yes,conditional,accessory|main,,yes,no,no,no,no,equipment_inferred:band|canonical_equipment_differs_from_source,,validated
502,Single arm banded bent over lateral raise - Oldalemelés egy kézzel döntött törzzsel gumikötéllel,Single arm banded bent over lateral raise,Oldalemelés egy kézzel döntött törzzsel gumikötéllel,https://vimeo.com/649867491,dumbbell,band,band|dumbbell,mixed_other,,full_body,low,moderate,low,standing,yes,conditional,accessory,,yes,no,no,no,no,equipment_inferred:band|canonical_equipment_differs_from_source,,validated
503,Single arm active bar hang - Egykezes aktív függeszkedés rúdon,Single arm active bar hang,Egykezes aktív függeszkedés rúdon,https://vimeo.com/649867460,bodyweight,barbell,barbell|bodyweight,mixed_other,,full_body,low,moderate,low,standing,yes,conditional,accessory,,no,no,no,yes,no,equipment_inferred:barbell|canonical_equipment_differs_from_source|gym_setup_required|fixed_anchor_or_bar_required|excluded_from_home_safe_pool,,validated
504,Single arm kettlebell swing - Egykezes kettlebell lendítés,Single arm kettlebell swing,Egykezes kettlebell lendítés,https://vimeo.com/649867427,kettlebell,kettlebell,kettlebell,hinge,,lower_body,medium,moderate,medium,standing,yes,conditional,accessory|finisher|main,knee_caution|lower_back_caution,yes,no,no,no,no,equipment_inferred:kettlebell,,validated
505,Single arm dumbbell front rack squat -Guggolás egy kézzel elöltartásban kézisúlyzóval,Single arm dumbbell front rack squat -Guggolás egy kézzel elöltartásban kézisúlyzóval,,https://vimeo.com/649867398,dumbbell,dumbbell,dumbbell,squat,,lower_body,low,moderate,medium,standing,yes,conditional,accessory|main,knee_caution,yes,no,no,no,no,equipment_inferred:dumbbell,,validated
506,"Single arm kettlebell turkish sit up - Török felülés, egy kézzel kettlebellel",Single arm kettlebell turkish sit up,"Török felülés, egy kézzel kettlebellel",https://vimeo.com/649867362,kettlebell,kettlebell,kettlebell,core,,core,low,complex,low,floor,yes,no,accessory|activation,,yes,no,no,no,yes,equipment_inferred:kettlebell,,validated
507,Side plank with hip lift - Csipőkemelés oldalsó alkartámaszban,Side plank with hip lift,Csipőkemelés oldalsó alkartámaszban,https://vimeo.com/649867332,bodyweight,,bodyweight,core,,core,low,basic,low,floor,no,yes,accessory|activation,wrist_shoulder_caution,yes,no,no,no,no,,,validated
508,Side plank with abduction - Oldalsó alkartámaszban lábemelés,Side plank with abduction,Oldalsó alkartámaszban lábemelés,https://vimeo.com/649867293,bodyweight,,bodyweight,core,,core,low,basic,low,floor,no,yes,accessory|activation,wrist_shoulder_caution,yes,no,no,no,no,,,validated
509,Side plank rotation - Törzsrotáció oldalsó alkartámaszban,Side plank rotation,Törzsrotáció oldalsó alkartámaszban,https://vimeo.com/649867253,bodyweight,,bodyweight,core,,core,low,moderate,low,floor,no,conditional,accessory|activation|warmup,wrist_shoulder_caution,yes,no,no,no,no,,,validated
510,Side plank on bosu - Oldalsó alkartámasz bosun,Side plank on bosu,Oldalsó alkartámasz bosun,https://vimeo.com/649867213,bosu,bosu,bosu,core,,core,low,basic,low,floor,no,yes,accessory|activation,wrist_shoulder_caution,no,no,no,yes,no,equipment_inferred:bosu|gym_setup_required|excluded_from_home_safe_pool,,validated
